编码,名称,年份,季度,日期,ROE,净利润率,净利润同比增长率,资产负债率,现金流比率,市净率,市净率相对值,股价
sz.300657,弘信电子,2023,1,2023-05-29,-0.044141,-0.129814,-1.395399,0.595564,-0.149045,5.12677,0.40995173144709685,17.33
sz.300658,延江股份,2023,1,2023-05-29,0.005055,0.027031,0.26545,0.481386,0.265803,1.611497,0.022907577445062346,7.96
sz.300659,中孚信息,2023,1,2023-05-29,-0.102158,-0.839511,0.142639,0.378572,-1.117093,4.621188,0.09068219278154944,21.88
sz.300660,江苏雷利,2023,1,2023-05-29,0.023686,0.127135,0.086291,0.346541,0.04966,2.848348,0.5001687743839736,33.33
sz.300661,圣邦股份,2023,1,2023-05-29,0.008652,0.054422,-0.891558,0.180724,-0.332214,11.341761,0.004504133358822114,111.27
sz.300662,科锐国际,2023,1,2023-05-29,0.014638,0.018136,-0.409152,0.344563,-0.043933,2.922068,0.012308385471599584,33.95
sz.300663,科蓝软件,2023,1,2023-05-29,-0.006861,-0.037109,-2.800698,0.550599,-0.648991,5.583246,0.06335259529612446,13.66
sz.300664,鹏鹞环保,2023,1,2023-05-29,0.015505,0.19165,-0.060231,0.436921,0.045462,1.049702,0.11260935864743012,5.74
sz.300665,飞鹿股份,2023,1,2023-05-29,0.006815,0.030811,1.293853,0.699475,-0.244845,3.138765,0.4889729048519219,8.28
sz.300666,江丰电子,2023,1,2023-05-29,0.013855,0.091625,0.764116,0.254371,0.054478,4.482274,0.018711796688359872,68.82
sz.300667,必创科技,2023,1,2023-05-29,0.011598,0.068425,0.298111,0.233911,-0.014217,2.948597,0.1949107557049572,18.31
sz.300668,杰恩设计,2023,1,2023-05-29,0.008232,0.056171,1.345461,0.226272,-0.011334,4.027008,0.5445249940442759,24.11
sz.300669,沪宁股份,2023,1,2023-05-29,0.008904,0.103127,-0.126285,0.08504,0.245108,3.052188,0.1583508792603312,13.77
sz.300670,大烨智能,2023,1,2023-05-29,-0.025595,-0.406553,-1.424845,0.596921,-0.537504,3.65584,0.6864035596496518,8.84
sz.300671,富满微,2023,1,2023-05-29,-0.024761,-0.427163,-2.101641,0.333837,-0.119904,4.381759,0.03549499534711122,42.87
sz.300672,国科微,2023,1,2023-05-29,0.011133,0.026141,2.996369,0.487086,-0.050533,5.04889,0.01806849154100339,94.71
sz.300673,佩蒂股份,2023,1,2023-05-29,-0.020283,-0.239331,-2.305004,0.339025,-0.348381,2.048585,0.02126075334535285,13.95
sz.300674,宇信科技,2023,1,2023-05-29,0.01086,0.047989,16.865913,0.293379,-0.553928,3.037544,0.05070556808088725,16.56
sz.300675,建科院,2023,1,2023-05-29,-0.066218,-0.566007,-0.603029,0.542706,-0.41384,3.98218,0.10215388337940487,15.27
sz.300676,华大基因,2023,1,2023-05-29,0.004102,0.043342,-0.87543,0.252214,0.024301,2.410891,0.01651266549060577,58.72
sz.300677,英科医疗,2023,1,2023-05-29,-0.009729,-0.09331,-2.846817,0.290964,-0.110994,0.974669,0.010164343031208011,23.16
sz.300678,中科信息,2023,1,2023-05-29,0.01114,0.109564,-0.140754,0.197549,-1.659117,16.049279,1.0,45.88
sz.300679,电连技术,2023,1,2023-05-29,0.011343,0.072631,-0.500937,0.204746,0.105051,3.427421,0.253449125908628,33.8
sz.300680,隆盛科技,2023,1,2023-05-29,0.024092,0.121154,0.427386,0.425871,0.115616,2.493256,0.02271722534997813,18.34
sz.300681,英搏尔,2023,1,2023-05-29,-0.007387,-0.049508,-1.691921,0.534513,0.889451,2.817362,0.019673104395094718,19.35
sz.300682,朗新科技,2023,1,2023-05-29,0.002892,-0.010814,-1.299426,0.251659,-0.213009,3.276956,0.12081671539187214,20.95
sz.300683,海特生物,2023,1,2023-05-29,-0.0006,-0.012373,-1.169993,0.127924,-0.144444,1.808581,0.08598146727751409,35.89
sz.300684,中石科技,2023,1,2023-05-29,0.012216,0.065984,-0.117974,0.162681,0.274512,3.994202,0.19178907811590631,24.58
sz.300685,艾德生物,2023,1,2023-05-29,0.037654,0.293687,0.074632,0.075801,0.346165,6.825276,0.06355271529184221,26.48
sz.300686,智动力,2023,1,2023-05-29,-0.032265,-0.152547,-5.224582,0.46664,0.09579,2.051605,0.1172465287538402,10.53
sz.300687,赛意信息,2023,1,2023-05-29,-0.007264,-0.034236,-2.209084,0.227364,-0.100906,4.512028,0.13066810141086702,26.88
sz.300688,创业黑马,2023,1,2023-05-29,-0.019566,-0.19692,0.602959,0.297683,-0.232835,10.435858,0.8446631300182232,33.45
sz.300689,澄天伟业,2023,1,2023-05-29,0.010054,0.052091,0.716657,0.137295,0.141158,3.940618,0.3577946866714447,23.18
sz.300690,双一科技,2023,1,2023-05-29,0.005064,0.056433,-0.345361,0.200188,0.612208,1.857693,0.06293527420521626,15.33
sz.300691,联合光电,2023,1,2023-05-29,0.005354,0.026124,1.644855,0.357204,0.539118,2.721405,0.1957088549321762,16.37
sz.300692,中环环保,2023,1,2023-05-29,0.019481,0.229114,-0.11659,0.628305,0.193522,1.441287,0.08626025236223331,7.57
sz.300693,盛弘股份,2023,1,2023-05-29,0.056301,0.139787,1.725275,0.543938,0.201611,10.805173,0.6277225795476107,40.58
sz.300694,蠡湖股份,2023,1,2023-05-29,0.008289,0.027667,0.075865,0.339893,0.110596,1.683474,0.1560101088687449,9.98
sz.300695,兆丰股份,2023,1,2023-05-29,0.01058,0.168494,-0.3779,0.168141,0.062462,1.357277,0.03730510960516494,45.19
sz.300696,爱乐达,2023,1,2023-05-29,0.029592,0.375731,-0.145297,0.122793,0.27614,3.788543,0.027358106172769805,25.0
sz.300697,电工合金,2023,1,2023-05-29,0.048586,0.084918,0.398277,0.370477,0.116571,3.697223,0.21340927011871733,11.43
sz.300698,万马科技,2023,1,2023-05-29,0.005122,0.022944,1.173301,0.48266,-0.608857,8.170751,0.5877957365997861,25.09
sz.300699,光威复材,2023,1,2023-05-29,0.034487,0.293903,-0.201929,0.194519,-0.162301,5.233126,0.014313094389361536,31.87
sz.300700,岱勒新材,2023,1,2023-05-29,0.027,0.138013,0.58377,0.468656,0.038078,4.611041,0.44746756760825523,16.7
sz.300701,森霸传感,2023,1,2023-05-29,0.010266,0.131276,-0.122761,0.098241,-0.019626,3.768096,0.1432841307561764,10.67
sz.300702,天宇股份,2023,1,2023-05-29,0.028257,0.128971,0.183147,0.440055,-0.081084,2.495973,0.06816501230925362,25.82
sz.300703,创源股份,2023,1,2023-05-29,-0.012723,-0.037317,-3.041442,0.402436,0.015502,2.255039,0.13414756386235197,9.34
sz.300705,九典制药,2023,1,2023-05-29,0.048139,0.153207,0.373882,0.327192,0.195724,6.092324,0.29116266027702076,29.04
sz.300706,阿石创,2023,1,2023-05-29,-0.004109,-0.011168,-1.330256,0.483031,-0.321629,5.047381,0.19159033840253037,24.39
sz.300707,威唐工业,2023,1,2023-05-29,-0.00465,-0.025445,-1.248094,0.4708,0.094623,2.904728,0.2050389484949442,14.31
sz.300708,聚灿光电,2023,1,2023-05-29,-0.004726,-0.01398,-1.306692,0.553755,-0.212386,3.586162,0.06568282439781638,10.39
sz.300709,精研科技,2023,1,2023-05-29,-0.022925,-0.148478,-3.441492,0.435349,0.304301,2.822694,0.11211882209767832,28.33
sz.300710,万隆光电,2023,1,2023-05-29,-0.001243,-0.009118,-1.357259,0.208841,-0.046538,4.006885,0.2831700452918565,26.14
sz.300711,广哈通信,2023,1,2023-05-29,-0.001211,-0.017092,0.796633,0.298775,-0.707406,4.848329,0.23687364619127788,15.41
sz.300712,永福股份,2023,1,2023-05-29,0.012832,0.047586,0.145548,0.574361,-0.345552,4.851775,0.13390152171277128,35.63
sz.300713,英可瑞,2023,1,2023-05-29,0.000941,-0.010754,-1.696374,0.296108,-0.133652,5.623911,0.6691239810740055,24.0
sz.300715,凯伦股份,2023,1,2023-05-29,0.014427,0.06855,3.433213,0.625683,0.032146,2.355065,0.08324304869653383,14.68
sz.300716,国立科技,2023,1,2023-05-29,-0.098098,-0.090322,-2.602735,0.745771,0.02241,8.833712,0.8703279861703097,14.48
sz.300717,华信新材,2023,1,2023-05-29,0.010961,0.095829,0.593665,0.137142,0.078011,2.434243,0.22763986268041952,15.64
sz.300718,长盛轴承,2023,1,2023-05-29,0.037056,0.198213,0.693286,0.135465,0.150105,3.823693,0.381891187865009,18.19
sz.300719,安达维尔,2023,1,2023-05-29,0.000658,0.006401,1.051088,0.218207,-0.099526,3.347538,0.23596657608200106,12.77
sz.300720,海川智能,2023,1,2023-05-29,0.008871,0.121531,-0.362073,0.081683,-0.025249,4.154699,0.2194130300086589,12.57
sz.300721,怡达股份,2023,1,2023-05-29,-0.020478,-0.084005,-1.757866,0.551798,-0.11531,2.198886,0.12371949495792095,16.25
sz.300722,新余国科,2023,1,2023-05-29,0.024139,0.201711,0.190455,0.201125,0.101553,10.914176,0.2412246060634535,31.42
sz.300723,一品红,2023,1,2023-05-29,0.052733,0.145776,0.41627,0.4791,0.04525,6.774725,0.8563570301783093,32.41
sz.300724,捷佳伟创,2023,1,2023-05-29,0.045677,0.174163,0.235074,0.676218,0.586193,4.775224,0.12251419574300584,103.22
sz.300725,药石科技,2023,1,2023-05-29,0.021476,0.150625,-0.22337,0.456273,0.195637,4.091893,0.0,53.17
sz.300726,宏达电子,2023,1,2023-05-29,0.031984,0.407772,-0.183308,0.166052,0.084242,3.655239,0.010023541198136626,40.9
sz.300727,润禾材料,2023,1,2023-05-29,0.018547,0.057671,-0.39527,0.400243,-0.1141,4.436821,0.16535770177856143,27.53
sz.300729,乐歌股份,2023,1,2023-05-29,0.14745,0.490587,20.467908,0.568344,0.228525,1.643673,0.0,14.84
sz.300730,科创信息,2023,1,2023-05-29,-0.040225,-0.693586,-0.110042,0.354201,-3.027319,6.550047,0.4268049369290694,13.88
sz.300731,科创新源,2023,1,2023-05-29,-0.009178,-0.118623,0.271341,0.330475,0.010444,3.688017,0.13793838181476692,17.76
sz.300732,设研院,2023,1,2023-05-29,0.014344,0.094375,-0.088271,0.560356,-0.46455,1.095057,0.07430708468770747,9.65
sz.300733,西菱动力,2023,1,2023-05-29,0.005986,0.037383,-0.618,0.435786,-0.426782,2.578796,0.47325852750474384,23.26
sz.300735,光弘科技,2023,1,2023-05-29,0.008056,0.042041,-0.58402,0.171982,-0.088834,1.828269,0.057584699841856844,10.95
sz.300736,百邦科技,2023,1,2023-05-29,0.003337,0.003011,1.048415,0.270182,-0.067425,12.543147,0.6003776788732486,12.15
sz.300737,科顺股份,2023,1,2023-05-29,0.010335,0.030993,-0.416014,0.567235,-0.352217,2.010056,0.023896165484415255,9.57
sz.300738,奥飞数据,2023,1,2023-05-29,0.024978,0.138234,0.063479,0.748718,0.052965,5.901486,0.16374792535901567,10.41
sz.300739,明阳电路,2023,1,2023-05-29,0.012973,0.05664,-0.485059,0.368063,0.261177,2.366437,0.05275360827581761,14.57
sz.300740,水羊股份,2023,1,2023-05-29,0.029404,0.052119,0.334822,0.512657,0.056365,3.468088,0.17951312374979078,16.05
sz.300741,华宝股份,2023,1,2023-05-29,0.013563,0.317078,-0.504098,0.09442,0.431281,1.816469,0.03180932159525659,22.5
sz.300742,越博动力,2023,1,2023-05-29,-10000.0,-0.297937,-0.13122,1.080802,-0.168962,-6.696206,0.018407858796986032,5.04
sz.300743,天地数码,2023,1,2023-05-29,0.02397,0.076829,0.453984,0.487715,0.068072,4.768525,0.5704247253161386,14.77
sz.300745,欣锐科技,2023,1,2023-05-29,0.029912,0.089234,4.203449,0.588098,0.021176,4.178578,0.30955204720390145,41.24
sz.300746,汉嘉设计,2023,1,2023-05-29,0.007201,0.02843,-0.307295,0.38935,-0.040032,1.663894,0.11749980404183588,9.6
sz.300747,锐科激光,2023,1,2023-05-29,0.014286,0.058147,1.132748,0.429477,-0.178745,5.378124,0.1684816712988547,29.51
sz.300748,金力永磁,2023,1,2023-05-29,0.025918,0.108346,0.090388,0.401572,0.252677,3.240041,0.0,26.9
sz.300749,顶固集创,2023,1,2023-05-29,0.006487,0.017354,0.250361,0.530067,0.163427,2.364443,0.2930734538467423,8.39
sz.300750,宁德时代,2023,1,2023-05-29,0.055747,0.113216,4.102919,0.673978,0.235474,5.078361,0.007702353706881667,217.06
sz.300751,迈为股份,2023,1,2023-05-29,0.033624,0.176987,0.173477,0.611954,0.251017,6.877565,0.016589678924153313,165.05
sz.300752,隆利科技,2023,1,2023-05-29,-0.017173,-0.084516,0.302697,0.486467,-0.608737,4.529245,0.3292946416851618,16.53
sz.300753,爱朋医疗,2023,1,2023-05-29,0.001771,0.013291,1.109091,0.167666,-0.647036,3.487079,0.2085993940855688,19.0
sz.300755,华致酒行,2023,1,2023-05-29,0.027422,0.027903,-0.583694,0.523805,0.130003,2.753002,0.0637336803958786,24.71
sz.300756,金马游乐,2023,1,2023-05-29,0.025687,0.174071,9.787239,0.397786,-0.257647,2.342569,0.4527321997463447,18.21
sz.300757,罗博特科,2023,1,2023-05-29,0.004848,0.015594,0.483413,0.602618,-0.103315,7.728443,0.5994023263574678,61.24
sz.300758,七彩化学,2023,1,2023-05-29,-0.009364,-0.046986,-1.427367,0.42289,-0.123894,2.605154,0.1179963271471787,10.0
sz.300759,康龙化成,2023,1,2023-05-29,0.032354,0.128543,0.477711,0.464327,0.19462,5.029699,0.0,45.52
sz.300760,迈瑞医疗,2023,1,2023-05-29,0.077172,0.307539,0.22087,0.285978,0.159411,10.917139,0.033920277083385145,312.02
sz.300761,立华股份,2023,1,2023-05-29,-0.0475,-0.114621,-1.201777,0.407791,-0.029086,1.981927,0.24863974574777167,19.26
sz.300762,上海瀚讯,2023,1,2023-05-29,-0.003079,-0.107265,0.592842,0.235587,-1.477924,2.74367,0.09025371501827366,11.73
sz.300763,锦浪科技,2023,1,2023-05-29,0.05533,0.196,0.972654,0.618786,0.070489,5.441194,0.0035770186795874245,102.52
sz.300765,新诺威,2023,1,2023-05-29,0.042611,0.265971,0.473087,0.10936,0.229395,3.340145,0.5479329910376447,13.14
sz.300766,每日互动,2023,1,2023-05-29,0.000981,0.024538,-0.857058,0.178368,0.015776,4.110736,0.2392244803823169,17.33
sz.300767,震安科技,2023,1,2023-05-29,0.002513,0.033099,-0.871687,0.361552,-0.287057,4.488137,0.0060060036534387885,27.92
sz.300768,迪普科技,2023,1,2023-05-29,0.010168,0.141229,-0.281207,0.131161,0.07337,3.501834,0.10225464206321117,17.55
sz.300769,德方纳米,2023,1,2023-05-29,-0.084611,-0.183627,-2.170288,0.636527,-0.158435,3.658087,0.023604294936609257,170.68
sz.300770,新媒股份,2023,1,2023-05-29,0.047957,0.477561,-0.008235,0.242503,1.058815,2.675493,0.036916210190189654,42.14
sz.300771,智莱科技,2023,1,2023-05-29,-0.004463,-0.128235,-1.231055,0.130315,0.769857,1.307642,0.034415253486790566,10.92
sz.300772,运达股份,2023,1,2023-05-29,0.015061,0.021265,-0.335263,0.816506,-0.517651,1.881507,0.009048485271707667,13.24
sz.300773,拉卡拉,2023,1,2023-05-29,0.074177,0.169428,0.013551,0.686619,0.237939,3.742372,0.3203669134834431,16.87
sz.300774,倍杰特,2023,1,2023-05-29,0.033233,0.234751,0.258386,0.363449,-0.328351,3.071234,0.05173782000106195,10.79
sz.300775,三角防务,2023,1,2023-05-29,0.045342,0.331402,0.542114,0.332377,0.222595,3.962899,0.0021670991646435614,34.39
sz.300776,帝尔激光,2023,1,2023-05-29,0.0343,0.268961,0.005399,0.447357,-0.048168,6.672723,0.11854639946865698,102.68
sz.300777,中简科技,2023,1,2023-05-29,0.037435,0.718355,0.637135,0.111873,0.997257,5.162485,0.003913269354226572,47.43
sz.300778,新城市,2023,1,2023-05-29,0.010318,0.139486,-0.453865,0.343785,-0.589424,2.999194,0.25935286755592746,21.35
sz.300779,惠城环保,2023,1,2023-05-29,0.044919,0.1625,8.143329,0.69146,0.022591,7.100197,0.96273058903965,53.15
sz.300780,德恩精工,2023,1,2023-05-29,0.006143,0.071717,-0.715135,0.443538,0.33503,1.64231,0.1031462628440515,13.72
sz.300781,因赛集团,2023,1,2023-05-29,0.017215,0.191123,-0.030948,0.196818,0.408698,3.984739,0.26736566578523546,24.76
sz.300782,卓胜微,2023,1,2023-05-29,0.013339,0.163137,-0.746985,0.104413,0.741205,5.495315,0.008568445575925242,90.43
sz.300783,三只松鼠,2023,1,2023-05-29,0.07846,0.100871,0.187261,0.335943,0.1607,3.282776,0.026682161453039258,20.82
sz.300785,值得买,2023,1,2023-05-29,-0.00038,0.002289,1.026053,0.181135,0.063816,3.219752,0.10592832407311044,43.81
sz.300786,国林科技,2023,1,2023-05-29,0.0012,0.019654,-0.688471,0.248957,-0.424806,2.558112,0.24841081339541862,17.4
sz.300787,海能实业,2023,1,2023-05-29,0.004191,0.017288,-0.887612,0.444654,0.160185,2.905257,0.15409947374014493,19.88
sz.300788,中信出版,2023,1,2023-05-29,0.020182,0.097135,-0.053926,0.358035,-0.016308,3.127415,0.3633503108821333,34.6
sz.300789,唐源电气,2023,1,2023-05-29,0.006439,0.081481,0.374932,0.301411,-0.598851,2.458144,0.26867265828522063,26.33
sz.300790,宇瞳光学,2023,1,2023-05-29,0.005642,0.023444,-0.77545,0.560969,0.290698,2.827124,0.05551073859347671,15.22
sz.300791,仙乐健康,2023,1,2023-05-29,0.010976,0.026715,0.281427,0.38952,0.053948,2.401621,0.14017527787645115,32.65
sz.300792,壹网壹创,2023,1,2023-05-29,0.015444,0.153109,-0.23207,0.098117,0.107895,2.58225,0.02166201358987669,30.02
sz.300793,佳禾智能,2023,1,2023-05-29,0.013118,0.06723,0.652178,0.330413,0.309119,2.84229,0.16704650333082374,20.74
sz.300795,米奥会展,2023,1,2023-05-29,0.002384,-0.00987,0.961125,0.362316,1.697112,12.211749,0.6888941744439895,54.53
sz.300796,贝斯美,2023,1,2023-05-29,0.030343,0.234046,0.605596,0.18584,0.415536,2.644943,0.54054561040927,12.14
sz.300797,钢研纳克,2023,1,2023-05-29,0.010362,0.019968,-0.762493,0.388961,-0.455383,4.557657,0.19743623735360896,17.06
sz.300798,锦鸡股份,2023,1,2023-05-29,0.00348,0.022988,-0.428623,0.403362,-0.228936,2.27482,0.06458085689110123,6.83
sz.300799,左江科技,2023,1,2023-05-29,-0.048244,-2.172652,-0.088366,0.117206,-4.410988,43.301554,0.9777249957537283,262.01
sz.300800,力合科技,2023,1,2023-05-29,0.005536,0.086511,-0.68476,0.123358,-0.568626,1.57038,0.09307510858444634,13.55
sz.300801,泰和科技,2023,1,2023-05-29,0.01341,0.062121,-0.742268,0.160089,-0.013208,1.600032,0.02644415937719423,17.8
sz.300802,矩子科技,2023,1,2023-05-29,0.018841,0.170703,0.024554,0.114015,0.105177,4.946817,0.34320654184497856,23.54
sz.300803,指南针,2023,1,2023-05-29,0.033072,0.180282,-0.784936,0.683405,5.166477,10.815824,0.11763170496384255,46.99
sz.300805,电声股份,2023,1,2023-05-29,0.003236,0.007304,1.669202,0.296789,-0.066587,2.40869,0.09625611009702399,8.49
sz.300806,斯迪克,2023,1,2023-05-29,0.009318,0.041824,0.168663,0.674621,-0.164399,4.071129,0.10968507572158438,27.4
sz.300807,天迈科技,2023,1,2023-05-29,-0.026766,-0.817331,0.063567,0.185834,-2.176977,2.937431,0.16486762999276924,25.13
sz.300808,久量股份,2023,1,2023-05-29,-0.005153,-0.04733,-0.573255,0.228027,0.061035,2.186625,0.2753703708946372,14.32
sz.300809,华辰装备,2023,1,2023-05-29,0.010152,0.158671,-0.358873,0.283861,-0.113795,3.641261,0.3873865574061952,21.42
sz.300810,中科海讯,2023,1,2023-05-29,-0.005127,-0.115492,-3.222005,0.110745,-1.183406,2.650597,0.26686389651329273,22.98
sz.300811,铂科新材,2023,1,2023-05-29,0.039455,0.22579,1.031993,0.258151,0.035887,6.827818,0.30075663423719184,105.48
sz.300812,易天股份,2023,1,2023-05-29,-0.004044,-0.034188,-1.353983,0.434009,-0.555428,3.555924,0.28352205636265315,21.91
sz.300813,泰林生物,2023,1,2023-05-29,0.026706,0.222619,0.262104,0.275437,-0.225559,5.291053,0.07952874135725628,29.3
sz.300814,中富电路,2023,1,2023-05-29,0.012836,0.046537,-0.287421,0.357067,0.135827,3.929727,0.15819122689436507,25.52
sz.300815,玉禾田,2023,1,2023-05-29,0.041397,0.111111,0.069335,0.376625,0.02918,1.831626,0.03364527930345471,19.02
sz.300816,艾可蓝,2023,1,2023-05-29,0.010422,0.03341,-0.365771,0.598297,-0.538902,2.697927,0.0776349196681156,27.14
sz.300817,双飞股份,2023,1,2023-05-29,0.011477,0.060093,-0.380031,0.196275,0.004499,2.344296,0.17967216961921342,16.15
sz.300818,耐普矿机,2023,1,2023-05-29,-0.010422,-0.076578,-1.214355,0.394941,-0.268245,2.118754,0.19049822530800942,22.71
sz.300819,聚杰微纤,2023,1,2023-05-29,0.00953,0.046372,0.400473,0.220941,-0.093285,2.459125,0.04898341154043172,13.52
sz.300820,英杰电气,2023,1,2023-05-29,0.035919,0.237415,0.023685,0.48443,-0.283015,9.430642,0.6229314135560329,102.78
sz.300821,东岳硅材,2023,1,2023-05-29,-0.01335,-0.049531,-1.287337,0.229955,-0.296152,2.33133,0.005135634039669312,10.04
sz.300822,贝仕达克,2023,1,2023-05-29,0.009555,0.048914,-0.307693,0.185753,0.256697,2.542703,0.16674391831287871,13.2
sz.300823,建科机械,2023,1,2023-05-29,0.013601,0.131764,-0.000212,0.208953,0.354746,1.803667,0.07335533472015064,18.85
sz.300824,北鼎股份,2023,1,2023-05-29,0.024264,0.103344,0.070445,0.289502,0.256788,4.444213,0.03142012485177052,10.02
sz.300825,阿尔特,2023,1,2023-05-29,0.010977,0.109332,0.37882,0.232787,-0.210564,2.524782,0.09792403763301777,12.05
sz.300826,测绘股份,2023,1,2023-05-29,0.009068,0.112733,0.026324,0.488374,-0.685586,1.918697,0.21938174351610942,14.38
sz.300827,上能电气,2023,1,2023-05-29,0.034676,0.058884,1.265921,0.773538,-0.787006,11.505086,0.3447180030533536,47.9
sz.300828,锐新科技,2023,1,2023-05-29,0.021538,0.10455,-0.166801,0.129814,0.248826,2.719135,0.03519798779979497,14.02
sz.300829,金丹科技,2023,1,2023-05-29,0.010132,0.040092,-0.694722,0.453346,-0.076142,2.507249,0.004126639507086174,21.4
sz.300830,金现代,2023,1,2023-05-29,-0.015967,-0.319239,0.034197,0.082986,-1.376144,3.27313,0.0999755753035089,9.06
sz.300831,派瑞股份,2023,1,2023-05-29,0.001641,0.088064,-0.881299,0.067263,-0.555019,5.05026,0.08748010875021402,13.47
sz.300832,新产业,2023,1,2023-05-29,0.053986,0.405394,0.15103,0.069328,0.205067,7.074973,0.12097343682234736,60.79
sz.300833,浩洋股份,2023,1,2023-05-29,0.045381,0.302892,0.608669,0.106552,0.272441,4.069318,0.3554595680989234,108.41
sz.300834,星辉环材,2023,1,2023-05-29,0.00672,0.061619,-0.606181,0.068605,-0.655715,1.544707,0.0007945005513180062,24.01
sz.300835,龙磁科技,2023,1,2023-05-29,0.01523,0.083536,-0.223293,0.455438,-0.053941,3.492547,0.10948058371436221,29.5
sz.300836,佰奥智能,2023,1,2023-05-29,0.007467,0.059029,0.023938,0.386343,-0.562422,3.184649,0.10630364222888052,27.14
sz.300837,浙矿股份,2023,1,2023-05-29,0.041797,0.262768,0.150956,0.309169,-0.021977,3.279813,0.02085355358247867,42.0
sz.300838,浙江力诺,2023,1,2023-05-29,0.027588,0.112219,0.42569,0.315748,-0.208371,2.575964,0.07023284349528178,17.89
sz.300839,博汇股份,2023,1,2023-05-29,0.052723,0.129629,1.649347,0.520419,0.004849,3.33117,0.17280879089364834,13.9
sz.300840,酷特智能,2023,1,2023-05-29,0.026627,0.171308,0.562866,0.315538,0.256149,2.415018,0.08295078105118811,11.17
sz.300841,康华生物,2023,1,2023-05-29,0.033623,0.378228,-0.222407,0.151701,0.060738,3.481526,0.0007002838839338261,82.26
sz.300842,帝科股份,2023,1,2023-05-29,0.089635,0.054806,3.630828,0.752793,-0.320607,7.581451,0.249086117999933,76.06
sz.300843,胜蓝股份,2023,1,2023-05-29,0.017811,0.067264,-0.179794,0.428375,-0.12085,2.998784,0.05797259031662144,20.53
sz.300844,山水比德,2023,1,2023-05-29,-0.010747,-0.144707,0.854414,0.176514,0.095873,2.212716,0.05212885427651171,28.67
sz.300845,捷安高科,2023,1,2023-05-29,-0.008067,-0.276278,0.347174,0.176941,-2.00379,3.009077,0.0795088277711716,20.92
sz.300846,首都在线,2023,1,2023-05-29,-0.048637,-0.210256,-2.544119,0.453323,0.258811,6.381042,0.1355252575808897,15.68
sz.300847,中船汉光,2023,1,2023-05-29,0.017255,0.08961,-0.207745,0.088163,0.182507,5.375511,0.324543340565582,23.2
sz.300848,美瑞新材,2023,1,2023-05-29,0.024019,0.074547,0.047337,0.440921,0.148069,6.984464,0.28653202484608525,34.82
sz.300849,锦盛新材,2023,1,2023-05-29,-0.010846,-0.136568,-4.139032,0.192126,0.076189,2.674225,0.07612577472353002,11.38
sz.300850,新强联,2023,1,2023-05-29,0.011391,0.096085,-0.518798,0.581478,-0.141772,3.362797,0.00515868258524648,38.19
sz.300851,交大思诺,2023,1,2023-05-29,-0.000107,-0.013847,0.881801,0.071538,-0.711623,1.778045,0.03799573723487181,25.29
sz.300852,四会富仕,2023,1,2023-05-29,0.037548,0.149526,0.355912,0.229231,0.116818,3.475716,0.04269688098745078,43.61
